season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2016,Finland,7,0,1,6,0.14,134,1,16,-15,17,643,39,0,19,50,38,23,0.14,2.29
2016,Iceland,8,4,0,4,1.5,10,16,12,4,28,45,60,3,30,50,45,23,2,1.5
2016,Gibraltar,1,0,0,1,0,155,0,5,-5,5,0,18,0,0,50,2,0,0,5
2016,Belarus,6,3,2,1,1.83,24,4,4,0,8,134,134,4,17,50,26,12,0.67,0.67
2016,Czech Republic,7,3,2,2,1.57,20,14,6,8,20,45,105,2,51,50,82,40,2,0.86
2016,Montenegro,3,0,1,2,0.33,144,1,3,-2,4,273,90,1,13,50,23,8,0.33,1
2016,Switzerland,4,1,0,3,0.75,105,3,6,-3,9,120,60,0,28,50,41,18,0.75,1.5
2016,Serbia,6,3,1,2,1.67,33,7,6,1,13,77,90,1,34,50,52,28,1.17,1
2016,Andorra,3,0,1,2,0.33,145,0,3,-3,3,0,90,1,5,50,6,2,0,1
2016,Austria,5,2,1,2,1.4,61,5,6,-1,11,90,75,1,30,50,54,26,1,1.2
2016,San Marino,1,0,0,1,0,147,0,10,-10,10,0,9,0,1,50,0,0,0,10
2016,FYR Macedonia,4,1,0,3,0.75,100,4,7,-3,11,90,51,0,10,50,18,11,1,1.75
2016,Georgia,4,1,1,2,1,88,4,9,-5,13,90,40,1,19,50,32,14,1,2.25
2016,Spain,7,3,3,1,1.71,19,14,6,8,20,45,105,2,44,50,64,31,2,0.86
2016,Luxembourg,4,0,0,4,0,148,2,11,-9,13,180,33,0,11,50,18,10,0.5,2.75
2016,Portugal,6,4,0,2,2,17,17,3,14,20,32,180,3,57,50,85,37,2.83,0.5
2016,Norway,6,2,1,3,1.17,63,7,9,-2,16,77,60,2,23,50,36,20,1.17,1.5
2016,Romania,6,2,2,2,1.33,50,10,7,3,17,54,77,2,32,50,75,32,1.67,1.17
2016,Northern Ireland,5,2,2,1,1.6,51,5,4,1,9,90,113,3,24,50,24,10,1,0.8
2016,Sweden,7,3,3,1,1.71,15,11,4,7,15,57,158,4,43,50,69,36,1.57,0.57
2016,Ukraine,5,5,0,0,3,3,11,4,7,15,41,113,3,18,50,35,15,2.2,0.8
2016,Moldova,4,1,1,2,1,89,2,3,-1,5,180,120,2,9,50,19,10,0.5,0.75
2016,Latvia,2,1,1,0,2,91,3,1,2,4,60,180,1,0,50,4,2,1.5,0.5
2016,Liechtenstein,3,0,0,3,0,156,2,12,-10,14,134,23,0,9,50,19,8,0.67,4
2016,Poland,5,2,2,1,1.6,52,8,3,5,11,56,150,3,24,50,48,20,1.6,0.6
2016,Slovenia,5,1,2,2,1,85,2,3,-1,5,225,150,2,23,50,40,18,0.4,0.6
2016,Germany,6,3,1,2,1.67,35,11,7,4,18,49,77,3,32,50,51,29,1.83,1.17
2016,England,6,4,1,1,2.17,9,11,8,3,19,49,68,1,28,50,59,27,1.83,1.33
2016,Republic of Ireland,5,2,2,1,1.6,53,9,5,4,14,50,90,2,39,50,52,28,1.8,1
2016,Greece,6,3,0,3,1.5,41,8,8,0,16,68,68,0,13,50,36,15,1.33,1.33
2016,Armenia,4,2,1,1,1.75,62,11,4,7,15,33,90,2,13,50,15,5,2.75,1
2016,Hungary,4,0,2,2,0.5,124,1,5,-4,6,360,72,1,15,50,33,14,0.25,1.25
2016,Cyprus,2,0,0,2,0,150,1,3,-2,4,180,60,0,2,50,5,3,0.5,1.5
2016,Israel,2,0,0,2,0,151,1,5,-4,6,180,36,0,8,50,16,9,0.5,2.5
2016,Italy,6,2,2,2,1.33,44,6,8,-2,14,90,68,3,38,50,68,28,1,1.33
2016,Albania,5,2,1,2,1.4,66,7,6,1,13,64,75,2,30,50,40,21,1.4,1.2
2016,Belgium,6,2,2,2,1.33,43,8,9,-1,17,68,60,0,52,50,73,30,1.33,1.5
2016,Bulgaria,2,2,0,0,3,69,3,0,3,3,60,0,2,4,50,8,5,1.5,0
2016,Kosovo,1,1,0,0,3,109,2,0,2,2,45,0,1,0,0,0,0,2,0
2016,Estonia,8,2,4,2,1.25,28,6,11,-5,17,120,65,3,14,50,26,11,0.75,1.38
2016,Azerbaijan,4,0,2,2,0.5,121,2,5,-3,7,180,72,1,9,50,17,6,0.5,1.25
2016,Wales,3,0,1,2,0.33,141,1,5,-4,6,273,54,0,12,50,26,10,0.33,1.67
2016,Netherlands,7,3,2,2,1.57,25,11,9,2,20,57,70,1,21,50,51,26,1.57,1.29
2016,Slovakia,6,2,4,0,1.67,32,8,4,4,12,68,134,3,24,50,45,19,1.33,0.67
2016,France,6,5,1,0,2.67,2,16,7,9,23,34,77,2,32,50,56,27,2.67,1.17
2016,Croatia,5,4,1,0,2.6,8,17,1,16,18,26,450,4,28,50,49,19,3.4,0.2
2016,Malta,5,0,2,3,0.4,123,2,11,-9,13,225,41,1,6,50,17,4,0.4,2.2
2016,Denmark,4,2,1,1,1.75,64,8,3,5,11,45,120,1,26,50,55,27,2,0.75
2016,Turkey,6,4,1,1,2.17,7,7,4,3,11,77,134,3,32,50,58,25,1.17,0.67
2016,Bosnia and Herzegovina,3,2,0,1,2,73,6,3,3,9,45,90,2,19,50,27,15,2,1
2016,Lithuania,3,0,1,2,0.33,139,0,4,-4,4,0,68,1,5,50,14,9,0,1.33
2016,Scotland,4,2,0,2,1.5,76,2,4,-2,6,180,90,2,14,50,19,7,0.5,1
2016,Faroe Islands,2,1,0,1,1.5,114,3,4,-1,7,60,45,0,4,50,6,4,1.5,2
2016,Kazakhstan,4,2,1,1,1.75,65,3,3,0,6,120,120,2,3,50,6,0,0.75,0.75
2016,Japan,1,1,0,0,3,113,4,0,4,4,23,0,1,0,0,0,0,4,0
2016,Jordan,10,2,5,3,1.1,23,8,9,-1,17,113,100,4,4,50,21,12,0.8,0.9
2016,India,2,2,0,0,3,67,7,1,6,8,26,180,1,2,62,2,2,3.5,0.5
2016,Australia,3,1,0,2,1,111,3,4,-1,7,90,68,1,23,50,31,13,1,1.33
2016,Bangladesh,4,1,1,2,1,97,5,13,-8,18,72,28,1,0,0,0,0,1.25,3.25
2016,Bahrain,7,3,3,1,1.71,11,10,6,4,16,63,105,3,7,50,6,3,1.43,0.86
2016,China,2,1,0,1,1.5,106,4,3,1,7,45,60,0,0,0,0,0,2,1.5
2016,Taiwan,1,1,0,0,3,118,3,2,1,5,30,45,0,10,50,7,4,3,2
2016,Afghanistan,3,0,1,2,0.33,138,1,4,-3,5,273,68,0,0,0,0,0,0.33,1.33
2016,Saudi Arabia,1,1,0,0,3,110,4,0,4,4,23,0,1,0,0,0,0,4,0
2016,Qatar,5,4,0,1,2.4,16,11,7,4,18,41,64,1,14,50,13,7,2.2,1.4
2016,Syria,6,3,2,1,1.83,26,6,4,2,10,90,134,4,3,50,9,3,1,0.67
2016,Tajikistan,5,2,3,0,1.8,38,8,4,4,12,56,113,3,0,0,0,0,1.6,0.8
2016,Macau,1,0,1,0,1,143,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,Palestine,3,0,3,0,1,112,5,5,0,10,54,54,0,0,0,0,0,1.67,1.67
2016,Oman,6,2,2,2,1.33,47,7,11,-4,18,77,49,2,4,50,3,3,1.17,1.83
2016,Sri Lanka,3,0,0,3,0,158,2,9,-7,11,134,30,0,0,0,0,0,0.67,3
2016,North Korea,4,2,1,1,1.75,57,8,7,1,15,45,51,1,5,50,7,2,2,1.75
2016,Maldives,2,2,0,0,3,78,8,2,6,10,23,90,1,0,0,0,0,4,1
2016,Lebanon,8,1,5,2,1,48,5,7,-2,12,143,102,3,0,0,0,0,0.63,0.88
2016,Malaysia,9,2,5,2,1.22,21,6,9,-3,15,134,90,3,10,46,15,6,0.67,1
2016,Bhutan,1,0,0,1,0,167,0,3,-3,3,0,30,0,0,0,0,0,0,3
2016,Turkmenistan,3,0,0,3,0,157,0,5,-5,5,0,54,0,3,50,8,3,0,1.67
2016,Guam,1,0,0,1,0,172,2,3,-1,5,45,30,0,2,50,6,4,2,3
2016,Iraq,5,0,2,3,0.4,125,3,6,-3,9,150,75,1,3,50,15,7,0.6,1.2
2016,Iran,3,3,0,0,3,40,17,2,15,19,16,134,1,5,50,18,8,5.67,0.67
2016,Philippines,4,2,0,2,1.5,74,5,7,-2,12,72,51,1,17,50,22,14,1.25,1.75
2016,Cambodia,7,3,0,4,1.29,37,12,11,1,23,53,57,2,2,50,10,5,1.71,1.57
2016,UAE,6,3,0,3,1.5,39,11,8,3,19,49,68,1,0,0,0,0,1.83,1.33
2016,Vietnam,6,4,2,0,2.33,6,17,8,9,25,32,68,2,4,50,6,3,2.83,1.33
2016,Thailand,4,1,1,2,1,94,4,6,-2,10,90,60,1,9,50,14,5,1,1.5
2016,Singapore,9,3,1,5,1.11,30,6,13,-7,19,134,63,3,13,50,29,13,0.67,1.44
2016,Uzbekistan,5,4,0,1,2.4,14,7,3,4,10,64,150,3,15,50,16,10,1.4,0.6
2016,Laos,2,0,1,1,0.5,135,1,5,-4,6,180,36,0,0,0,0,0,0.5,2.5
2016,Timor-Leste,1,0,0,1,0,171,0,2,-2,2,0,45,0,0,0,0,0,0,2
2016,Hong Kong,5,3,1,1,2,31,10,7,3,17,45,64,2,10,50,19,8,2,1.4
2016,South Korea,4,3,0,1,2.25,42,6,7,-1,13,60,51,2,8,50,25,13,1.5,1.75
2016,Kyrgyzstan,7,2,2,3,1.14,55,4,9,-5,13,158,70,4,29,50,32,19,0.57,1.29
2016,Myanmar,6,1,2,3,0.83,87,4,6,-2,10,134,90,3,0,0,0,0,0.67,1
2016,Nepal,3,1,2,0,1.67,86,2,1,1,3,134,273,2,0,0,0,0,0.67,0.33
2016,Ivory Coast,4,1,3,0,1.5,70,2,1,1,3,180,360,3,7,50,12,5,0.5,0.25
2016,Argentina,1,1,0,0,3,119,1,0,1,1,90,0,1,12,50,11,4,1,0
2016,Russia,9,3,2,4,1.22,27,13,13,0,26,63,63,4,33,50,67,38,1.44,1.44
2016,Uruguay,1,1,0,0,3,107,3,1,2,4,30,90,0,13,50,5,2,3,1
2016,Ecuador,1,0,0,1,0,170,0,1,-1,1,0,90,0,6,50,5,4,0,1
2016,Ghana,2,0,1,1,0.5,140,1,2,-1,3,180,90,0,4,50,12,6,0.5,1
2016,Brazil,1,1,0,0,3,117,2,0,2,2,45,0,1,8,50,12,5,2,0
2016,Nigeria,2,2,0,0,3,68,4,1,3,5,45,180,1,8,50,24,17,2,0.5
2016,USA,7,6,1,0,2.71,1,15,4,11,19,42,158,4,25,53,55,34,2.14,0.57
2016,Honduras,6,4,0,2,2,12,12,6,6,18,45,90,2,3,50,7,2,2,1
2016,Cameroon,3,1,1,1,1.33,90,5,5,0,10,54,54,0,6,50,15,4,1.67,1.67
2016,Mexico,5,5,0,0,3,5,7,1,6,8,64,450,4,7,50,16,6,1.4,0.2
2016,Chile,2,0,0,2,0,169,1,3,-2,4,180,60,0,15,50,25,11,0.5,1.5
2016,Colombia,1,1,0,0,3,108,3,1,2,4,30,90,0,0,0,0,0,3,1
2016,Costa Rica,3,2,0,1,2,71,6,5,1,11,45,54,0,6,50,10,7,2,1.67
2016,Senegal,2,1,0,1,1.5,104,2,2,0,4,90,90,1,4,50,7,2,1,1
2016,Kenya,6,3,3,0,2,13,5,2,3,7,108,273,4,22,50,58,18,0.83,0.33
2016,Canada,6,2,1,3,1.17,59,7,9,-2,16,77,60,1,17,50,35,16,1.17,1.5
2016,South Africa,6,3,3,0,2,18,12,6,6,18,45,90,1,12,50,35,10,2,1
2016,Guinea,1,0,1,0,1,142,1,1,0,2,90,90,0,0,0,0,0,1,1
2016,Haiti,1,0,0,1,0,168,1,3,-2,4,90,30,0,0,0,0,0,1,3
2016,Jamaica,1,1,0,0,3,99,2,1,1,3,45,90,0,2,50,5,3,2,1
2016,Seychelles,3,0,0,3,0,166,0,10,-10,10,0,27,0,15,50,17,7,0,3.33
2016,Swaziland,6,3,2,1,1.83,22,9,7,2,16,60,77,4,30,50,77,39,1.5,1.17
2016,Bolivia,1,0,0,1,0,159,0,4,-4,4,0,23,0,2,50,7,3,0,4
2016,Uganda,5,0,2,3,0.4,122,1,5,-4,6,450,90,1,9,50,38,14,0.2,1
2016,Angola,4,0,1,3,0.25,137,1,8,-7,9,360,45,0,8,50,28,11,0.25,2
2016,Lesotho,6,3,1,2,1.67,36,10,6,4,16,54,90,3,20,50,51,23,1.67,1
2016,Libya,1,0,0,1,0,164,0,2,-2,2,0,45,0,0,0,0,0,0,2
