season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2022,Panama,7,1,4,2,1,50,8,12,-4,20,79,53,1,19,49,47,21,1.14,1.71
2022,New Zealand,5,0,1,4,0.2,148,1,7,-6,8,450,64,1,7,45,29,13,0.2,1.4
2022,Gambia,2,0,2,0,1,136,1,1,0,2,180,180,1,7,49,18,9,0.5,0.5
2022,Congo DR,3,2,0,1,2,76,4,1,3,5,68,273,2,5,49,11,5,1.33,0.33
2022,Rwanda,5,2,2,1,1.6,39,4,2,2,6,113,225,4,11,52,20,10,0.8,0.4
2022,Guatemala,8,4,1,3,1.63,9,12,10,2,22,60,72,3,8,41,49,29,1.5,1.25
2022,Iceland,8,2,2,4,1,40,5,14,-9,19,143,51,2,17,36,35,13,0.63,1.75
2022,Georgia,3,1,1,1,1.33,92,1,3,-2,4,273,90,2,7,46,18,9,0.33,1
2022,Spain,3,3,0,0,3,37,10,2,8,12,27,134,1,12,79,52,23,3.33,0.67
2022,Luxembourg,4,0,2,2,0.5,141,3,6,-3,9,120,60,1,8,50,35,16,0.75,1.5
2022,Norway,4,3,1,0,2.5,24,14,2,12,16,26,180,2,22,56,77,38,3.5,0.5
2022,Moldova,4,0,0,4,0,175,3,14,-11,17,120,26,0,11,45,17,10,0.75,3.5
2022,Slovenia,4,2,2,0,2,42,4,2,2,6,90,180,2,18,50,39,19,1,0.5
2022,Armenia,4,1,1,2,1,98,3,13,-10,16,120,28,1,13,43,35,15,0.75,3.25
2022,Albania,6,1,3,2,1,71,5,6,-1,11,108,90,3,21,43,64,26,0.83,1
2022,Belgium,3,1,1,1,1.33,111,6,4,2,10,45,68,1,15,66,30,10,2,1.33
2022,Slovakia,4,1,2,1,1.25,87,4,4,0,8,90,90,2,13,50,33,17,1,1
2022,Bosnia and Herzegovina,2,1,0,1,1.5,128,1,1,0,2,180,180,1,7,52,21,10,0.5,0.5
2022,Bangladesh,5,1,2,2,1,81,2,5,-3,7,225,90,3,6,51,22,12,0.4,1
2022,Qatar,8,4,3,1,1.88,5,10,7,3,17,72,102,3,17,43,43,18,1.25,0.88
2022,Syria,7,2,0,5,0.86,78,4,8,-4,12,158,79,1,26,47,54,20,0.57,1.14
2022,Iraq,7,4,2,1,2,7,7,6,1,13,90,105,4,8,37,20,13,1,0.86
2022,Uzbekistan,6,4,1,1,2.17,11,12,5,7,17,45,108,3,16,52,49,26,2,0.83
2022,South Korea,9,6,2,1,2.22,1,22,11,11,33,37,74,4,29,58,85,37,2.44,1.22
2022,Nepal,7,4,1,2,1.86,12,8,7,1,15,79,90,3,12,40,20,11,1.14,1
2022,Guinea,6,1,2,3,0.83,88,3,7,-4,10,180,77,3,6,41,13,6,0.5,1.17
2022,Bolivia,3,1,0,2,1,131,5,3,2,8,54,90,1,13,50,33,19,1.67,1
2022,Trinidad and Tobago,3,1,1,1,1.33,109,10,6,4,16,27,45,1,14,46,19,11,3.33,2
2022,Mauritius,4,1,1,2,1,99,2,2,0,4,180,180,2,0,0,0,0,0.5,0.5
2022,Mali,5,1,3,1,1.2,69,3,3,0,6,150,150,2,2,45,5,3,0.6,0.6
2022,Malawi,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Nicaragua,7,2,1,4,1,45,8,8,0,16,79,79,2,28,44,60,24,1.14,1.14
2022,Zimbabwe,1,0,1,0,1,144,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Sudan,5,0,4,1,0.8,102,1,2,-1,3,450,225,3,9,51,17,6,0.2,0.4
2022,Gabon,3,1,1,1,1.33,104,4,5,-1,9,68,54,0,0,0,0,0,1.33,1.67
2022,Indonesia,5,4,1,0,2.6,10,12,4,8,16,38,113,2,17,49,24,15,2.4,0.8
2022,Belize,3,0,1,2,0.33,155,1,8,-7,9,273,34,0,2,38,11,8,0.33,2.67
2022,Montenegro,4,1,1,2,1,101,3,4,-1,7,120,90,1,28,46,45,22,0.75,1
2022,Serbia,3,2,0,1,2,68,6,4,2,10,45,68,1,16,54,35,13,2,1.33
2022,Northern Ireland,2,1,0,1,1.5,118,3,2,1,5,60,90,0,4,43,26,13,1.5,1
2022,Greece,4,1,1,2,1,91,4,5,-1,9,90,72,1,17,55,35,14,1,1.25
2022,Hungary,4,2,1,1,1.75,57,5,4,1,9,72,90,1,17,52,39,19,1.25,1
2022,Netherlands,2,1,1,0,2,105,5,3,2,8,36,60,0,12,45,29,15,2.5,1.5
2022,Denmark,2,1,0,1,1.5,126,5,4,1,9,36,45,1,9,47,19,9,2.5,2
2022,Switzerland,3,0,1,2,0.33,146,2,5,-3,7,134,54,0,17,51,41,10,0.67,1.67
2022,England,2,2,0,0,3,64,5,1,4,6,36,180,1,12,56,29,14,2.5,0.5
2022,Kosovo,4,1,3,0,1.5,65,9,4,5,13,40,90,1,25,50,53,26,2.25,1
2022,Barbados,3,0,0,3,0,165,0,15,-15,15,0,18,0,0,0,0,0,0,5
2022,Guyana,3,1,1,1,1.33,108,7,3,4,10,39,90,1,6,48,7,5,2.33,1
2022,Suriname,4,3,0,1,2.25,31,5,3,2,8,72,120,1,13,51,21,9,1.25,0.75
2022,Ivory Coast,6,3,0,3,1.5,38,11,9,2,20,49,60,1,28,54,55,29,1.83,1.5
2022,Timor-Leste,4,0,1,3,0.25,147,4,11,-7,15,90,33,0,2,57,10,5,1,2.75
2022,Kuwait,7,3,1,3,1.43,25,7,6,1,13,90,105,3,11,44,26,15,1,0.86
2022,Libya,6,2,1,3,1.17,53,4,6,-2,10,134,90,2,18,52,32,11,0.67,1
2022,Republic of Ireland,4,2,1,1,1.75,60,5,4,1,9,72,90,2,28,54,60,22,1.25,1
2022,Bulgaria,4,1,1,2,1,107,4,4,0,8,90,90,2,24,51,40,24,1,1
2022,Croatia,3,2,1,0,2.33,58,4,2,2,6,68,134,1,14,57,46,23,1.33,0.67
2022,Gibraltar,4,2,2,0,2,41,3,0,3,3,120,0,4,16,46,39,24,0.75,0
2022,Grenada,4,1,1,2,1,96,6,5,1,11,60,72,1,7,58,13,6,1.5,1.25
2022,Faroe Islands,4,1,2,1,1.25,83,2,6,-4,8,180,60,2,18,52,37,11,0.5,1.5
2022,Liechtenstein,3,0,0,3,0,174,0,9,-9,9,0,30,0,3,34,17,8,0,3
2022,Cape Verde,4,3,0,1,2.25,33,10,2,8,12,36,180,2,14,63,50,24,2.5,0.5
2022,Andorra,4,2,0,2,1.5,66,2,2,0,4,180,180,2,13,44,44,18,0.5,0.5
2022,Belarus,4,3,0,1,2.25,32,5,2,3,7,72,180,3,11,100,7,4,1.25,0.5
2022,India,5,0,1,4,0.2,157,2,11,-9,13,225,41,0,11,45,23,10,0.4,2.2
2022,France,2,2,0,0,3,74,7,1,6,8,26,180,1,12,54,40,24,3.5,0.5
2022,South Africa,6,3,2,1,1.83,20,8,7,1,15,68,77,3,13,52,38,21,1.33,1.17
2022,Latvia,2,1,1,0,2,95,2,1,1,3,90,180,1,15,54,23,13,1,0.5
2022,Azerbaijan,4,2,0,2,1.5,67,5,4,1,9,72,90,0,14,57,41,22,1.25,1
2022,Malta,6,3,1,2,1.67,27,7,5,2,12,77,108,2,21,45,62,28,1.17,0.83
2022,St. Kitts and Nevis,1,0,0,1,0,163,0,1,-1,1,0,90,0,2,34,5,4,0,1
2022,Malaysia,6,4,0,2,2,17,14,3,11,17,39,180,4,39,52,113,44,2.33,0.5
2022,Philippines,3,1,0,2,1,122,1,3,-2,4,273,90,1,11,45,18,7,0.33,1
2022,Singapore,6,3,1,2,1.67,28,8,9,-1,17,68,60,1,13,48,33,23,1.33,1.5
2022,Burundi,3,1,0,2,1,114,2,6,-4,8,134,45,0,1,50,4,0,0.67,2
2022,Maldives,5,3,0,2,1.8,34,9,7,2,16,50,64,2,2,48,7,5,1.8,1.4
2022,Mongolia,2,0,1,1,0.5,145,0,1,-1,1,0,180,1,0,0,0,0,0,0.5
2022,Mexico,9,3,2,4,1.22,22,10,10,0,20,81,81,4,42,58,100,40,1.11,1.11
2022,Haiti,1,0,0,1,0,167,1,2,-1,3,90,45,0,0,0,0,0,1,2
2022,Cuba,4,2,1,1,1.75,47,8,4,4,12,45,90,1,2,42,8,2,2,1
2022,Thailand,6,4,0,2,2,14,11,3,8,14,49,180,4,41,63,100,48,1.83,0.5
2022,Tajikistan,4,1,2,1,1.25,89,2,2,0,4,180,180,2,9,44,18,10,0.5,0.5
2022,Kyrgyzstan,3,0,0,3,0,176,2,6,-4,8,134,45,0,3,47,12,7,0.67,2
2022,Niger,4,1,2,1,1.25,86,2,4,-2,6,180,90,2,15,48,32,14,0.5,1
2022,Mozambique,4,0,1,3,0.25,156,3,6,-3,9,120,60,0,13,49,21,6,0.75,1.5
2022,Afghanistan,1,0,0,1,0,172,0,2,-2,2,0,45,0,5,50,10,4,0,2
2022,Madagascar,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Zambia,5,1,0,4,0.6,117,7,11,-4,18,64,41,0,5,49,20,10,1.4,2.2
2022,Liberia,5,0,1,4,0.2,143,1,10,-9,11,450,45,1,5,38,10,4,0.2,2
2022,Poland,2,1,1,0,2,94,2,1,1,3,90,180,1,6,37,19,4,1,0.5
2022,Scotland,3,0,2,1,0.67,140,4,5,-1,9,68,54,0,14,46,39,13,1.33,1.67
2022,Brunei Darussalam,4,1,0,3,0.75,129,3,10,-7,13,120,36,1,2,50,2,2,0.75,2.5
2022,Laos,4,2,0,2,1.5,79,5,6,-1,11,72,60,1,0,0,0,0,1.25,1.5
2022,Seychelles,3,0,2,1,0.67,137,0,2,-2,2,0,134,2,0,0,0,0,0,0.67
2022,Central African Republic,2,0,1,1,0.5,154,1,3,-2,4,180,60,1,12,44,9,2,0.5,1.5
2022,Tanzania,4,2,1,1,1.75,52,6,4,2,10,60,90,1,13,50,13,6,1.5,1
2022,Togo,4,1,2,1,1.25,84,7,5,2,12,51,72,1,6,39,25,11,1.75,1.25
2022,Sierra Leone,5,2,0,3,1.2,63,3,11,-8,14,150,41,1,6,48,16,7,0.6,2.2
2022,Benin,3,2,1,0,2.33,49,7,2,5,9,39,134,1,0,0,0,0,2.33,0.67
2022,Comoros,3,1,0,2,1,115,3,4,-1,7,90,68,0,3,50,6,2,1,1.33
2022,Ethiopia,4,0,3,1,0.75,124,3,4,-1,7,120,90,1,0,0,0,0,0.75,1
2022,Botswana,2,0,0,2,0,164,0,2,-2,2,0,90,0,4,50,11,2,0,1
2022,Angola,4,1,2,1,1.25,85,4,4,0,8,90,90,2,4,45,9,6,1,1
2022,Equatorial Guinea,4,0,3,1,0.75,116,2,5,-3,7,180,72,2,0,0,0,0,0.5,1.25
2022,Guinea-Bissau,4,2,1,1,1.75,56,7,5,2,12,51,72,2,2,50,10,5,1.75,1.25
2022,Congo,2,0,0,2,0,159,2,5,-3,7,90,36,0,0,0,0,0,1,2.5
2022,Czech Republic,3,1,1,1,1.33,100,7,3,4,10,39,90,1,10,57,36,18,2.33,1
2022,Austria,3,2,1,0,2.33,59,5,2,3,7,54,134,2,20,61,73,27,1.67,0.67
2022,Wales,1,0,1,0,1,149,1,1,0,2,90,90,0,2,46,12,7,1,1
2022,Turkey,3,2,0,1,2,77,6,5,1,11,45,54,0,19,49,47,25,2,1.67
2022,El Salvador,3,0,0,3,0,158,1,9,-8,10,273,30,0,13,54,27,8,0.33,3
2022,Hong Kong,3,1,1,1,1.33,106,2,2,0,4,134,134,2,8,61,21,6,0.67,0.67
2022,Myanmar,4,0,1,3,0.25,151,0,10,-10,10,0,36,1,3,33,9,0,0,2.5
2022,Uruguay,5,3,1,1,2,30,10,1,9,11,45,450,4,19,52,54,26,2,0.2
2022,Ecuador,6,2,4,0,1.67,29,2,0,2,2,273,0,6,38,58,75,34,0.33,0
2022,Nigeria,5,0,0,5,0,168,2,11,-9,13,225,41,0,21,41,26,17,0.4,2.2
2022,Paraguay,7,2,2,3,1.14,43,5,9,-4,14,127,70,3,32,40,61,30,0.71,1.29
2022,USA,4,1,2,1,1.25,80,3,2,1,5,120,180,3,14,54,37,19,0.75,0.5
2022,Morocco,4,2,1,1,1.75,55,5,3,2,8,72,120,3,16,50,64,39,1.25,0.75
2022,Argentina,4,4,0,0,3,16,16,0,16,16,23,0,4,21,68,72,35,4,0
2022,Brazil,4,4,0,0,3,15,14,2,12,16,26,180,2,26,63,87,34,3.5,0.5
2022,Japan,5,2,1,2,1.4,61,7,4,3,11,64,113,2,26,49,63,24,1.4,0.8
2022,Turkmenistan,1,0,0,1,0,169,0,1,-1,1,0,90,0,3,47,7,3,0,1
2022,Chile,5,0,2,3,0.4,134,2,7,-5,9,225,64,1,20,60,54,24,0.4,1.4
2022,Saudi Arabia,10,2,5,3,1.1,21,4,5,-1,9,225,180,5,23,49,57,25,0.4,0.5
2022,Venezuela,6,3,1,2,1.67,26,9,5,4,14,60,108,3,31,51,54,30,1.5,0.83
2022,Australia,3,3,0,0,3,36,5,1,4,6,54,273,2,14,54,37,16,1.67,0.33
2022,Vietnam,4,4,0,0,3,19,10,0,10,10,36,0,4,28,55,60,28,2.5,0
2022,UAE,6,2,1,3,1.17,46,4,12,-8,16,134,45,1,15,49,44,21,0.67,2
2022,Dominica,2,2,0,0,3,72,5,2,3,7,36,90,0,0,0,0,0,2.5,1
2022,St. Vincent and the Grenadines,4,1,0,3,0.75,121,6,11,-5,17,60,33,0,0,0,0,0,1.5,2.75
2022,Iran,4,2,1,1,1.75,44,4,3,1,7,90,120,2,6,57,31,17,1,0.75
2022,Turks and Caicos Islands,2,1,0,1,1.5,120,4,5,-1,9,45,36,0,0,0,0,0,2,2.5
2022,Bahamas,2,1,0,1,1.5,119,5,4,1,9,36,45,0,0,0,0,0,2.5,2
2022,Swaziland,1,1,0,0,3,132,1,0,1,1,90,0,1,0,0,0,0,1,0
2022,Estonia,2,0,1,1,0.5,150,0,5,-5,5,0,36,1,2,29,10,2,0,2.5
2022,Oman,8,4,2,2,1.75,6,8,4,4,12,90,180,4,14,62,39,12,1,0.5
2022,Cambodia,3,1,0,2,1,123,2,6,-4,8,134,45,0,12,46,40,16,0.67,2
2022,Lesotho,2,0,2,0,1,135,2,2,0,4,90,90,0,0,0,0,0,1,1
2022,Egypt,4,3,0,1,2.25,35,9,5,4,14,40,72,2,20,53,46,26,2.25,1.25
2022,Tunisia,2,1,0,1,1.5,113,2,5,-3,7,90,36,1,2,35,9,4,1,2.5
2022,Puerto Rico,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Dominican Republic,2,0,1,1,0.5,153,3,5,-2,8,60,36,0,0,0,0,0,1.5,2.5
2022,Cameroon,4,0,2,2,0.5,142,2,5,-3,7,180,72,0,13,46,33,12,0.5,1.25
2022,Costa Rica,3,2,1,0,2.33,48,6,3,3,9,45,90,1,8,50,10,8,2,1
2022,Cyprus,2,1,0,1,1.5,127,3,4,-1,7,60,45,0,5,40,23,17,1.5,2
2022,Russia,3,1,2,0,1.67,82,2,1,1,3,134,273,2,13,63,20,8,0.67,0.33
2022,Curaçao,2,0,0,2,0,166,3,5,-2,8,60,36,0,15,52,17,6,1.5,2.5
2022,Kazakhstan,2,0,0,2,0,173,1,4,-3,5,180,45,0,5,43,15,9,0.5,2
2022,Portugal,1,1,0,0,3,112,4,0,4,4,23,0,1,5,61,12,6,4,0
2022,FYR Macedonia,3,0,1,2,0.33,152,2,5,-3,7,134,54,0,7,49,24,12,0.67,1.67
2022,St. Lucia,2,1,1,0,2,103,2,1,1,3,90,180,1,5,50,14,5,1,0.5
2022,Lebanon,2,0,0,2,0,170,0,3,-3,3,0,60,0,3,50,0,0,0,1.5
2022,Pakistan,1,0,0,1,0,171,0,1,-1,1,0,90,0,3,50,7,4,0,1
2022,Taiwan,1,1,0,0,3,133,1,0,1,1,90,0,1,3,25,7,5,1,0
