season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2021,Malta,2,0,0,2,0,137,1,5,-4,6,180,36,0,3,50,14,6,0.5,2.5
2021,Nepal,4,0,1,3,0.25,121,6,16,-10,22,60,23,0,0,0,0,0,1.5,4
2021,Algeria,4,4,0,0,3,5,12,2,10,14,30,180,2,20,55,45,24,3,0.5
2021,Mali,3,0,1,2,0.33,100,1,3,-2,4,273,90,0,5,43,15,4,0.33,1
2021,Ivory Coast,2,1,1,0,2,49,2,1,1,3,90,180,1,10,56,22,12,1,0.5
2021,Ghana,2,0,1,1,0.5,120,0,1,-1,1,0,180,1,7,50,12,6,0,0.5
2021,Morocco,2,2,0,0,3,40,2,0,2,2,90,0,2,5,53,15,6,1,0
2021,Sierra Leone,2,0,1,1,0.5,98,0,2,-2,2,0,90,1,0,0,0,0,0,1
2021,Nigeria,3,0,1,2,0.33,119,0,5,-5,5,0,54,1,14,36,37,8,0,1.67
2021,Togo,2,1,0,1,1.5,67,2,1,1,3,90,180,1,5,51,0,0,1,0.5
2021,Gambia,4,2,0,2,1.5,31,3,3,0,6,120,120,2,8,50,13,5,0.75,0.75
2021,Niger,5,1,0,4,0.6,74,3,9,-6,12,150,50,0,4,32,6,4,0.6,1.8
2021,Burkina Faso,3,0,1,2,0.33,103,1,3,-2,4,273,90,1,3,42,12,5,0.33,1
2021,El Salvador,7,0,3,4,0.43,73,1,6,-5,7,643,105,2,17,48,46,19,0.14,0.86
2021,Gibraltar,2,0,1,1,0.5,107,0,6,-6,6,0,30,1,5,35,5,0,0,3
2021,Senegal,2,2,0,0,3,41,5,1,4,6,36,180,1,8,51,22,14,2.5,0.5
2021,Guinea,4,2,1,1,1.75,21,4,4,0,8,90,90,1,13,55,31,14,1,1
2021,Tunisia,3,2,0,1,2,38,2,2,0,4,134,134,2,12,54,35,13,0.67,0.67
2021,Mauritania,3,1,1,1,1.33,52,2,4,-2,6,134,68,2,3,44,3,2,0.67,1.33
2021,Zambia,3,1,1,1,1.33,57,4,5,-1,9,68,54,1,4,28,18,13,1.33,1.67
2021,Cape Verde,1,0,0,1,0,134,0,2,-2,2,0,45,0,2,48,4,2,0,2
2021,Guinea-Bissau,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Congo DR,2,0,1,1,0.5,102,1,2,-1,3,180,90,0,3,45,6,0,0.5,1
2021,Liberia,4,1,0,3,0.75,90,2,8,-6,10,180,45,1,4,41,11,6,0.5,2
2021,Djibouti,1,1,0,0,3,80,1,0,1,1,90,0,1,0,0,0,0,1,0
2021,Malaysia,3,0,0,3,0,131,1,11,-10,12,273,25,0,5,41,13,5,0.33,3.67
2021,Cameroon,2,1,1,0,2,50,1,0,1,1,180,0,2,8,54,13,5,0.5,0
2021,South Africa,1,1,0,0,3,75,3,2,1,5,30,45,0,3,50,10,7,3,2
2021,Uganda,3,1,0,2,1,82,5,5,0,10,54,54,1,9,50,10,4,1.67,1.67
2021,Benin,1,0,1,0,1,97,2,2,0,4,45,45,0,1,94,2,2,2,2
2021,Sudan,4,1,0,3,0.75,87,6,6,0,12,60,60,1,0,0,0,0,1.5,1.5
2021,Central African Republic,2,0,0,2,0,124,0,7,-7,7,0,26,0,0,0,0,0,0,3.5
2021,Rwanda,2,2,0,0,3,35,7,0,7,7,26,0,2,0,0,0,0,3.5,0
2021,Libya,1,0,0,1,0,142,0,1,-1,1,0,90,0,0,0,0,0,0,1
2021,Congo,1,1,0,0,3,71,1,0,1,1,90,0,1,3,0,0,0,1,0
2021,Somalia,1,0,0,1,0,125,0,1,-1,1,0,90,0,0,0,0,0,0,1
2021,Haiti,2,1,0,1,1.5,76,3,6,-3,9,60,30,1,7,47,14,8,1.5,3
2021,Bangladesh,2,0,0,2,0,139,1,6,-5,7,180,30,0,4,43,11,4,0.5,3
2021,Seychelles,2,0,0,2,0,123,2,15,-13,17,90,12,0,1,50,2,2,1,7.5
2021,Comoros,4,3,0,1,2.25,17,11,3,8,14,33,120,2,18,50,8,8,2.75,0.75
2021,Curaçao,2,0,0,2,0,136,1,6,-5,7,180,30,0,7,59,21,13,0.5,3
2021,Cuba,2,1,0,1,1.5,77,3,2,1,5,60,90,1,8,45,10,8,1.5,1
2021,New Zealand,3,3,0,0,3,19,5,1,4,6,54,273,2,8,48,27,16,1.67,0.33
2021,Myanmar,1,0,0,1,0,135,1,4,-3,5,90,23,0,5,57,13,6,1,4
2021,Gabon,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Gabon,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0
