season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2026,Finland,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Switzerland,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Portugal,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Norway,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Germany,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,England,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,France,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Ivory Coast,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Uruguay,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Brazil,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,USA,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Mexico,2,2,0,0,3,1,2,0,2,2,90,0,2,13,63,12,5,1,0
2026,Colombia,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Belgium,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Netherlands,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Japan,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Ecuador,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Ghana,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Senegal,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Bolivia,2,0,1,1,0.5,5,1,2,-1,3,180,90,0,17,47,13,4,0.5,1
2026,Panama,2,0,1,1,0.5,4,1,2,-1,3,180,90,0,1,28,4,1,0.5,1
2026,Iceland,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Georgia,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Israel,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Lithuania,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Croatia,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Canada,1,1,0,0,3,3,1,0,1,1,90,0,1,12,58,14,7,1,0
2026,Guatemala,1,0,0,1,0,59,0,1,-1,1,0,90,0,5,42,6,3,0,1
2026,Jamaica,1,1,0,0,3,2,1,0,1,1,90,0,1,6,58,12,6,1,0
2026,Grenada,1,0,0,1,0,28,0,1,-1,1,0,90,0,1,42,2,0,0,1
2026,Belarus,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Moldova,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Cyprus,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Spain,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Uzbekistan,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Egypt,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Saudi Arabia,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Montenegro,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Serbia,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Austria,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Slovenia,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Scotland,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Australia,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,China,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Qatar,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,South Korea,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Argentina,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Cameroon,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Chile,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Haiti,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Curaçao,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Tunisia,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,New Zealand,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Cape Verde,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Greece,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Armenia,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Hungary,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
