season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2023,Malaysia,8,5,2,1,2.13,2,24,8,16,32,30,90,3,38,50,124,65,3,1
2023,Turkmenistan,3,0,1,2,0.33,131,1,4,-3,5,273,68,0,14,50,36,13,0.33,1.33
2023,Barbados,3,0,3,0,1,87,5,5,0,10,54,54,0,0,0,0,0,1.67,1.67
2023,Grenada,3,0,3,0,1,90,5,5,0,10,54,54,0,0,0,0,0,1.67,1.67
2023,Bahrain,6,3,1,2,1.67,19,7,6,1,13,77,90,3,34,54,71,34,1.17,1
2023,Palestine,5,1,1,3,0.8,81,3,7,-4,10,150,64,1,14,42,38,14,0.6,1.4
2023,England,2,2,0,0,3,55,4,1,3,5,45,180,1,12,64,18,10,2,0.5
2023,Australia,6,2,1,3,1.17,42,8,8,0,16,68,68,1,21,42,53,27,1.33,1.33
2023,Syria,6,2,1,3,1.17,39,7,7,0,14,77,77,1,10,48,27,17,1.17,1.17
2023,Tajikistan,4,2,1,1,1.75,38,5,2,3,7,72,180,3,15,48,32,18,1.25,0.5
2023,UAE,6,5,1,0,2.67,6,10,2,8,12,54,273,4,21,52,63,33,1.67,0.33
2023,Kuwait,7,5,0,2,2.14,7,13,7,6,20,48,90,2,14,50,34,20,1.86,1
2023,Singapore,6,2,3,1,1.5,23,8,7,1,15,68,77,1,14,59,54,31,1.33,1.17
2023,Hong Kong,6,1,2,3,0.83,60,12,6,6,18,45,90,1,40,52,108,46,2,1
2023,Philippines,8,3,1,4,1.25,18,7,12,-5,19,102,60,2,29,51,70,35,0.88,1.5
2023,Serbia,3,2,0,1,2,51,5,4,1,9,54,68,0,12,53,18,5,1.67,1.33
2023,Scotland,2,0,0,2,0,149,2,7,-5,9,90,26,0,2,44,13,5,1,3.5
2023,USA,7,3,2,2,1.57,16,14,6,8,20,45,105,4,21,51,53,32,2,0.86
2023,Jamaica,5,0,2,3,0.4,117,2,5,-3,7,225,90,2,18,50,34,10,0.4,1
2023,Oman,4,3,0,1,2.25,24,6,5,1,11,60,72,2,4,40,4,2,1.5,1.25
2023,Lebanon,4,1,0,3,0.75,89,5,8,-3,13,72,45,0,3,50,16,8,1.25,2
2023,Bhutan,3,1,1,1,1.33,78,3,3,0,6,90,90,1,0,47,14,8,1,1
2023,Uzbekistan,7,4,2,1,2,8,13,9,4,22,48,70,2,23,49,55,26,1.86,1.29
2023,Laos,3,1,0,2,1,107,3,5,-2,8,90,54,0,6,50,11,2,1,1.67
2023,Nepal,6,2,2,2,1.33,32,5,4,1,9,108,134,2,7,50,26,14,0.83,0.67
2023,Saudi Arabia,6,0,1,5,0.17,139,6,13,-7,19,90,41,0,24,61,49,26,1,2.17
2023,Chile,4,3,1,0,2.5,21,11,2,9,13,33,180,3,18,66,50,29,2.75,0.5
2023,Paraguay,2,1,0,1,1.5,94,4,3,1,7,45,60,1,8,50,23,11,2,1.5
2023,Argentina,4,4,0,0,3,9,13,0,13,13,28,0,4,35,63,69,42,3.25,0
2023,Ecuador,4,3,0,1,2.25,28,7,5,2,12,51,72,1,17,61,54,33,1.75,1.25
2023,Curaçao,4,0,3,1,0.75,101,2,9,-7,11,180,40,1,1,50,6,0,0.5,2.25
2023,New Caledonia,5,2,1,2,1.4,35,9,5,4,14,50,90,2,0,0,0,0,1.8,1
2023,Iraq,4,0,2,2,0.5,115,2,5,-3,7,180,72,1,14,38,27,11,0.5,1.25
2023,Russia,6,3,3,0,2,11,15,4,11,19,36,134,3,43,59,65,44,2.5,0.67
2023,Tahiti,4,3,0,1,2.25,27,14,4,10,18,26,90,1,0,0,0,0,3.5,1
2023,Bangladesh,6,2,3,1,1.5,29,4,3,1,7,134,180,3,18,52,30,16,0.67,0.5
2023,Ethiopia,2,2,0,0,3,53,3,0,3,3,60,0,2,7,53,21,12,1.5,0
2023,Rwanda,1,0,0,1,0,141,0,1,-1,1,0,90,0,0,50,6,2,0,1
2023,Indonesia,5,2,2,1,1.6,31,7,5,2,12,64,90,2,17,47,34,21,1.4,1
2023,Iran,6,5,1,0,2.67,5,15,3,12,18,36,180,3,29,51,68,29,2.5,0.5
2023,Fiji,2,0,0,2,0,158,0,5,-5,5,0,36,0,0,0,0,0,0,2.5
2023,Solomon Islands,7,5,1,1,2.29,4,11,6,5,17,57,105,4,4,37,19,12,1.57,0.86
2023,Vanuatu,5,2,0,3,1.2,50,4,7,-3,11,113,64,2,0,0,0,0,0.8,1.4
2023,Moldova,2,0,1,1,0.5,133,2,4,-2,6,90,45,0,4,27,11,6,1,2
2023,Mexico,8,2,5,1,1.38,15,16,13,3,29,45,55,2,32,53,79,44,2,1.63
2023,Macau,4,0,0,4,0,151,0,8,-8,8,0,45,0,1,44,10,0,0,2
2023,Pakistan,4,0,0,4,0,152,1,8,-7,9,360,45,0,0,0,0,0,0.25,2
2023,Maldives,1,1,0,0,3,86,1,0,1,1,90,0,1,0,0,0,0,1,0
2023,Seychelles,2,1,0,1,1.5,112,1,1,0,2,180,180,1,1,50,11,4,0.5,0.5
2023,Bulgaria,2,0,0,2,0,145,0,3,-3,3,0,60,0,4,48,13,5,0,1.5
2023,Luxembourg,1,0,0,1,0,140,0,1,-1,1,0,90,0,8,63,11,6,0,1
2023,Malta,2,2,0,0,3,47,2,0,2,2,90,0,2,13,44,21,11,1,0
2023,Taiwan,4,1,2,1,1.25,64,7,8,-1,15,51,45,0,13,42,45,26,1.75,2
2023,Ukraine,1,0,1,0,1,134,3,3,0,6,30,30,0,2,31,6,4,3,3
2023,Poland,2,2,0,0,3,44,3,0,3,3,60,0,2,5,37,19,12,1.5,0
2023,Nicaragua,3,0,0,3,0,160,3,9,-6,12,90,30,0,7,47,16,9,1,3
2023,Cameroon,3,0,1,2,0.33,128,2,4,-2,6,134,68,0,11,45,22,12,0.67,1.33
2023,Myanmar,4,2,1,1,1.75,37,3,4,-1,7,120,90,3,13,50,23,7,0.75,1
2023,Costa Rica,4,1,0,3,0.75,111,5,9,-4,14,72,40,0,14,47,33,19,1.25,2.25
2023,Cambodia,4,1,1,2,1,85,5,5,0,10,72,72,1,11,43,35,14,1.25,1.25
2023,France,2,1,0,1,1.5,102,5,3,2,8,36,60,0,7,51,25,16,2.5,1.5
2023,Dominican Republic,1,0,0,1,0,161,0,5,-5,5,0,18,0,1,26,5,2,0,5
2023,Cuba,3,0,0,3,0,162,0,13,-13,13,0,21,0,3,31,17,5,0,4.33
2023,Qatar,7,2,2,3,1.14,34,7,9,-2,16,90,70,2,16,52,63,28,1,1.29
2023,Cape Verde,3,0,1,2,0.33,121,2,7,-5,9,134,39,1,5,43,16,10,0.67,2.33
2023,Vietnam,6,3,0,3,1.5,30,4,10,-6,14,134,54,3,20,58,29,15,0.67,1.67
2023,Guyana,1,0,0,1,0,144,0,2,-2,2,0,45,0,2,45,7,2,0,2
2023,Mauritius,3,2,0,1,2,56,5,3,2,8,54,90,2,0,0,0,0,1.67,1
2023,Djibouti,2,2,0,0,3,52,6,2,4,8,30,90,0,0,0,0,0,3,1
2023,Senegal,3,2,0,1,2,45,5,3,2,8,54,90,1,15,46,31,19,1.67,1
2023,Guinea,3,1,1,1,1.33,67,3,5,-2,8,90,54,1,4,46,12,10,1,1.67
2023,Papua New Guinea,5,0,2,3,0.4,118,5,18,-13,23,90,25,0,3,44,18,9,1,3.6
2023,Ghana,3,1,0,2,1,100,3,7,-4,10,90,39,0,9,53,27,11,1,2.33
2023,Egypt,4,2,1,1,1.75,40,6,4,2,10,60,90,2,21,50,49,20,1.5,1
2023,South Sudan,2,1,0,1,1.5,105,1,3,-2,4,180,60,1,2,42,10,6,0.5,1.5
2023,Algeria,4,2,2,0,2,33,8,3,5,11,45,120,1,12,50,44,25,2,0.75
2023,Tunisia,4,1,1,2,1,75,4,8,-4,12,90,45,0,9,48,21,6,1,2
2023,Zambia,3,1,0,2,1,93,3,4,-1,7,90,68,1,3,57,13,6,1,1.33
2023,Congo DR,4,1,2,1,1.25,62,2,2,0,4,180,180,2,16,49,40,20,0.5,0.5
2023,Mozambique,3,0,2,1,0.67,113,4,5,-1,9,68,54,0,1,50,4,4,1.33,1.67
2023,Puerto Rico,1,0,1,0,1,126,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Togo,1,1,0,0,3,96,2,0,2,2,45,0,1,0,0,0,0,2,0
2023,Turkey,2,1,0,1,1.5,88,5,6,-1,11,36,30,0,7,50,21,15,2.5,3
2023,Ivory Coast,2,0,2,0,1,114,2,2,0,4,90,90,0,13,25,12,9,1,1
2023,Mali,2,2,0,0,3,57,4,1,3,5,45,180,1,2,47,21,11,2,0.5
2023,Burkina Faso,3,1,1,1,1.33,72,2,2,0,4,134,134,1,7,50,14,7,0.67,0.67
2023,Austria,2,1,1,0,2,69,3,1,2,4,60,180,1,8,59,28,11,1.5,0.5
2023,Albania,1,1,0,0,3,106,2,0,2,2,45,0,1,6,60,7,6,2,0
2023,Brunei Darussalam,1,0,0,1,0,155,0,10,-10,10,0,9,0,0,33,11,3,0,10
2023,Afghanistan,3,0,2,1,0.67,119,2,3,-1,5,134,90,1,12,47,28,15,0.67,1
2023,Canada,1,0,0,1,0,159,1,4,-3,5,90,23,0,4,59,6,4,1,4
2023,South Africa,4,1,3,0,1.5,48,2,1,1,3,180,360,3,16,44,36,20,0.5,0.25
2023,Swaziland,2,0,1,1,0.5,135,1,2,-1,3,180,90,1,5,49,28,8,0.5,1
2023,Namibia,1,0,1,0,1,127,0,0,0,0,0,0,1,2,29,5,2,0,0
2023,Kyrgyzstan,5,1,0,4,0.6,103,4,9,-5,13,113,50,0,7,50,11,5,0.8,1.8
2023,India,1,0,0,1,0,150,2,4,-2,6,45,23,0,4,50,13,7,2,4
2023,Cook Islands,2,0,0,2,0,163,1,12,-11,13,180,15,0,0,0,0,0,0.5,6
2023,Liberia,2,0,0,2,0,154,3,6,-3,9,60,30,0,2,50,9,5,1.5,3
2023,Angola,3,0,2,1,0.67,116,1,5,-4,6,273,54,1,4,50,12,2,0.33,1.67
2023,Nigeria,2,1,1,0,2,77,5,4,1,9,36,45,0,14,49,23,13,2.5,2
2023,Guinea-Bissau,1,0,0,1,0,148,0,1,-1,1,0,90,0,5,50,5,0,0,1
2023,Botswana,2,1,1,0,2,71,3,2,1,5,60,90,0,10,53,22,12,1.5,1
2023,Zimbabwe,1,0,1,0,1,120,1,1,0,2,90,90,0,0,0,0,0,1,1
2023,Equatorial Guinea,1,0,1,0,1,122,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Mauritania,2,1,0,1,1.5,98,3,3,0,6,60,60,0,2,50,14,5,1.5,1.5
2023,Libya,2,1,1,0,2,70,4,3,1,7,45,60,0,0,0,0,0,2,1.5
2023,Madagascar,2,1,0,1,1.5,99,3,3,0,6,60,60,0,2,55,11,7,1.5,1.5
2023,Comoros,1,1,0,0,3,91,2,1,1,3,45,90,0,1,58,14,7,2,1
2023,Gabon,1,0,1,0,1,123,1,1,0,2,90,90,0,0,0,0,0,1,1
2023,Sierra Leone,2,1,1,0,2,83,3,1,2,4,60,180,1,0,0,0,0,1.5,0.5
2023,Niger,2,1,1,0,2,82,4,1,3,5,45,180,1,3,65,4,4,2,0.5
2023,Somalia,2,0,0,2,0,147,0,5,-5,5,0,36,0,3,35,0,0,0,2.5
2023,Benin,2,0,1,1,0.5,125,2,3,-1,5,90,60,0,1,45,8,4,1,1.5
2023,Tanzania,1,0,1,0,1,129,1,1,0,2,90,90,0,0,0,0,0,1,1
2023,Chad,1,0,0,1,0,156,0,1,-1,1,0,90,0,0,0,0,0,0,1
