season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,8,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,7,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,4,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,6,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,6,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,4,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,4,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,5,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,7,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,4,,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,
,,,,,,,,,,,6,,,,,,,,,
