season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2019,Trinidad and Tobago,7,1,1,5,0.57,64,15,9,6,24,42,70,2,9,39,20,5,2.14,1.29
2019,Bermuda,3,1,1,1,1.33,63,1,5,-4,6,273,54,2,1,50,2,2,0.33,1.67
2019,Mauritania,4,1,1,2,1,62,4,5,-1,9,90,72,1,0,37,11,4,1,1.25
2019,Mauritius,1,0,0,1,0,141,0,1,-1,1,0,90,0,3,53,15,6,0,1
2019,Panama,4,0,1,3,0.25,97,1,10,-9,11,360,36,0,8,38,21,10,0.25,2.5
2019,Mali,4,0,2,2,0.5,96,4,6,-2,10,90,60,0,9,46,33,19,1,1.5
2019,Madagascar,3,0,1,2,0.33,104,4,7,-3,11,68,39,0,11,56,23,15,1.33,2.33
2019,New Zealand,2,0,0,2,0,128,1,4,-3,5,180,45,0,9,45,18,9,0.5,2
2019,Nicaragua,4,0,2,2,0.5,92,3,8,-5,11,120,45,1,14,46,23,10,0.75,2
2019,Equatorial Guinea,3,0,2,1,0.67,91,4,5,-1,9,68,54,0,5,50,11,7,1.33,1.67
2019,New Caledonia,1,0,0,1,0,144,0,3,-3,3,0,30,0,0,0,0,0,0,3
2019,Zambia,5,2,1,2,1.4,31,9,10,-1,19,50,45,1,15,50,47,19,1.8,2
2019,Gambia,1,1,0,0,3,77,1,0,1,1,90,0,1,0,50,4,2,1,0
2019,Fiji,4,2,2,0,2,24,5,1,4,6,72,360,3,3,47,13,7,1.25,0.25
2019,Benin,5,3,1,1,2,16,8,5,3,13,56,90,1,11,43,30,16,1.6,1
2019,Liberia,4,0,2,2,0.5,95,1,3,-2,4,360,120,1,6,43,23,7,0.25,0.75
2019,Guinea-Bissau,1,0,0,1,0,140,0,2,-2,2,0,45,0,3,50,8,3,0,2
2019,Burundi,2,0,1,1,0.5,105,2,3,-1,5,90,60,0,5,41,11,8,1,1.5
2019,Solomon Islands,3,2,0,1,2,36,7,5,2,12,39,54,1,12,46,18,14,2.33,1.67
2019,Venezuela,8,5,2,1,2.13,4,18,7,11,25,40,102,3,27,50,71,41,2.25,0.88
2019,Vanuatu,3,0,1,2,0.33,102,1,9,-8,10,273,30,1,4,44,9,4,0.33,3
2019,El Salvador,4,3,0,1,2.25,21,6,3,3,9,60,120,2,10,50,23,10,1.5,0.75
2019,Indonesia,3,2,0,1,2,41,9,4,5,13,30,68,2,12,50,40,21,3,1.33
2019,Guatemala,5,2,1,2,1.4,30,10,5,5,15,45,90,3,24,46,43,29,2,1
2019,Bahamas,1,1,0,0,3,76,6,1,5,7,15,90,0,0,0,0,0,6,1
2019,Burkina Faso,3,0,2,1,0.67,90,1,2,-1,3,273,134,1,12,47,6,5,0.33,0.67
2019,Congo DR,5,0,3,2,0.6,78,5,8,-3,13,90,56,1,12,47,20,14,1,1.6
2019,Guyana,2,0,0,2,0,124,1,4,-3,5,180,45,0,0,0,0,0,0.5,2
2019,Ghana,1,0,1,0,1,103,0,0,0,0,0,0,1,4,0,0,0,0,0
2019,South Africa,2,1,1,0,2,59,2,1,1,3,90,180,1,1,50,11,4,1,0.5
2019,Zimbabwe,1,0,1,0,1,118,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Ethiopia,1,0,0,1,0,129,0,1,-1,1,0,90,0,3,50,12,6,0,1
2019,Kenya,4,1,2,1,1.25,47,3,3,0,6,120,120,1,9,50,36,18,0.75,0.75
2019,Comoros,2,1,0,1,1.5,79,2,3,-1,5,90,60,1,3,33,7,2,1,1.5
2019,St. Vincent and the Grenadines,3,1,1,1,1.33,54,2,2,0,4,134,134,1,0,0,0,0,0.67,0.67
2019,Puerto Rico,1,0,0,1,0,123,0,4,-4,4,0,23,0,2,29,3,3,0,4
2019,Belize,2,1,1,0,2,51,2,1,1,3,90,180,1,0,0,0,0,1,0.5
2019,Bahrain,1,0,0,1,0,146,2,3,-1,5,45,30,0,3,50,12,6,2,3
2019,Dominican Republic,1,0,0,1,0,135,0,4,-4,4,0,23,0,0,0,0,0,0,4
2019,Antigua and Barbuda,3,0,0,3,0,137,3,15,-12,18,90,18,0,2,32,3,0,1,5
2019,St. Kitts and Nevis,2,2,0,0,3,33,7,3,4,10,26,60,1,0,0,0,0,3.5,1.5
2019,Oman,1,1,0,0,3,86,1,0,1,1,90,0,1,6,50,13,7,1,0
2019,Lebanon,1,0,0,1,0,130,0,1,-1,1,0,90,0,1,50,13,3,0,1
2019,Niger,2,0,0,2,0,148,0,3,-3,3,0,60,0,3,33,0,0,0,1.5
2019,Curaçao,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Gabon,2,2,0,0,3,34,4,2,2,6,45,90,1,5,50,17,9,2,1
2019,Rwanda,2,1,1,0,2,67,3,2,1,5,60,90,1,1,50,13,6,1.5,1
2019,Bhutan,1,0,0,1,0,138,0,2,-2,2,0,45,0,3,51,6,4,0,2
2019,Turkmenistan,1,0,1,0,1,108,1,1,0,2,90,90,0,5,49,10,7,1,1
2019,Thailand,1,0,1,0,1,112,1,1,0,2,90,90,0,5,0,15,5,1,1
2019,Botswana,2,0,1,1,0.5,117,0,1,-1,1,0,180,1,8,53,22,3,0,0.5
2019,Congo,1,0,1,0,1,98,1,1,0,2,90,90,0,5,0,7,4,1,1
2019,Mozambique,1,1,0,0,3,74,1,0,1,1,90,0,1,3,39,8,4,1,0
2019,Dominica,2,1,0,1,1.5,72,5,4,1,9,36,45,0,0,0,0,0,2.5,2
2019,Togo,2,0,1,1,0.5,109,2,3,-1,5,90,60,0,0,0,0,0,1,1.5
2019,Cape Verde,1,1,0,0,3,73,2,1,1,3,45,90,0,0,0,0,0,2,1
2019,St. Lucia,2,1,0,1,1.5,71,4,5,-1,9,45,36,0,0,0,0,0,2,2.5
2019,Lesotho,1,0,1,0,1,99,1,1,0,2,90,90,0,0,0,0,0,1,1
2019,Malawi,1,0,1,0,1,101,1,1,0,2,90,90,0,0,0,0,0,1,1
2019,Anguilla,1,0,0,1,0,120,0,15,-15,15,0,6,0,0,50,0,0,0,15
2019,Mongolia,1,0,1,0,1,106,1,1,0,2,90,90,0,5,50,10,4,1,1
2019,Namibia,1,0,0,1,0,142,0,2,-2,2,0,45,0,0,0,0,0,0,2
2019,Guinea,1,0,0,1,0,119,1,3,-2,4,90,30,0,0,39,3,2,1,3
2019,Morocco,1,1,0,0,3,80,3,1,2,4,30,90,0,7,61,21,11,3,1
