season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2017,Ukraine,2,1,0,1,1.5,109,2,2,0,4,90,90,0,12,49,18,9,1,1
2017,Moldova,4,1,2,1,1.25,68,5,5,0,10,72,72,1,4,50,16,9,1.25,1.25
2017,Latvia,3,0,0,3,0,174,4,11,-7,15,68,25,0,6,50,17,6,1.33,3.67
2017,Liechtenstein,2,1,1,0,2,79,3,2,1,5,60,90,0,5,39,7,4,1.5,1
2017,Poland,2,0,1,1,0.5,152,0,1,-1,1,0,180,1,12,40,20,8,0,0.5
2017,Slovenia,1,0,1,0,1,153,0,0,0,0,0,0,1,1,50,7,4,0,0
2017,Germany,4,1,3,0,1.5,58,4,3,1,7,90,120,2,25,50,53,21,1,0.75
2017,England,4,0,2,2,0.5,133,2,4,-2,6,180,90,2,21,47,25,11,0.5,1
2017,Republic of Ireland,3,1,0,2,1,104,4,5,-1,9,68,54,0,16,50,24,13,1.33,1.67
2017,Armenia,3,3,0,0,3,25,12,3,9,15,23,90,1,19,48,41,16,4,1
2017,Hungary,3,1,0,2,1,102,2,5,-3,7,134,54,1,8,46,23,9,0.67,1.67
2017,Cyprus,4,1,0,3,0.75,98,5,9,-4,14,72,40,0,15,52,27,14,1.25,2.25
2017,Israel,1,0,1,0,1,151,1,1,0,2,90,90,0,8,50,17,8,1,1
2017,Italy,3,3,0,0,3,23,13,1,12,14,21,273,2,19,50,42,18,4.33,0.33
2017,Albania,3,1,0,2,1,94,5,6,-1,11,54,45,0,15,50,28,14,1.67,2
2017,Belgium,4,2,2,0,2,27,9,7,2,16,40,51,1,21,49,48,21,2.25,1.75
2017,Bulgaria,1,1,0,0,3,93,1,0,1,1,90,0,1,9,58,17,6,1,0
2017,Kosovo,1,1,0,0,3,111,4,3,1,7,23,30,0,8,50,21,12,4,3
2017,Estonia,7,5,1,1,2.29,2,12,5,7,17,53,127,4,33,52,43,26,1.71,0.71
2017,Azerbaijan,1,1,0,0,3,112,2,1,1,3,45,90,0,0,0,0,0,2,1
2017,Wales,2,0,1,1,0.5,150,1,3,-2,4,180,60,0,11,52,22,8,0.5,1.5
2017,Netherlands,5,4,0,1,2.4,8,12,3,9,15,38,150,3,28,53,51,27,2.4,0.6
2017,Slovakia,2,1,0,1,1.5,125,2,2,0,4,90,90,1,8,58,17,10,1,1
2017,France,5,3,1,1,2,14,12,6,6,18,38,75,2,32,52,57,24,2.4,1.2
2017,Croatia,2,1,0,1,1.5,127,2,4,-2,6,90,45,0,11,50,27,12,1,2
2017,Malta,2,1,0,1,1.5,126,1,3,-2,4,180,60,1,9,50,8,3,0.5,1.5
2017,Denmark,1,0,1,0,1,143,1,1,0,2,90,90,0,5,50,10,5,1,1
2017,Turkey,4,1,1,2,1,76,5,6,-1,11,72,60,1,15,50,43,21,1.25,1.5
2017,Bosnia and Herzegovina,1,1,0,0,3,123,2,1,1,3,45,90,0,1,50,4,2,2,1
2017,Scotland,2,0,1,1,0.5,155,1,2,-1,3,180,90,0,12,44,27,10,0.5,1
2017,Kazakhstan,1,0,0,1,0,168,1,3,-2,4,90,30,0,7,50,12,7,1,3
2017,Japan,5,1,2,2,1,70,7,9,-2,16,64,50,0,33,49,57,20,1.4,1.8
2017,Jordan,6,2,3,1,1.5,26,6,2,4,8,90,273,4,16,50,34,14,1,0.33
2017,India,4,3,1,0,2.5,16,8,4,4,12,45,90,1,10,50,12,4,2,1
2017,Australia,1,0,0,1,0,167,0,4,-4,4,0,23,0,2,50,4,2,0,4
2017,Bahrain,5,1,3,1,1.2,49,3,3,0,6,150,150,3,13,50,32,12,0.6,0.6
2017,China,3,1,0,2,1,119,8,7,1,15,34,39,0,4,50,11,5,2.67,2.33
2017,Taiwan,5,4,1,0,2.6,4,13,4,9,17,35,113,2,8,50,18,8,2.6,0.8
2017,Afghanistan,3,2,0,1,2,48,4,4,0,8,68,68,0,0,50,4,0,1.33,1.33
2017,Saudi Arabia,4,1,1,2,1,83,7,6,1,13,51,60,1,9,44,22,13,1.75,1.5
2017,Qatar,10,3,3,4,1.2,6,13,13,0,26,69,69,1,22,56,87,41,1.3,1.3
2017,Syria,4,1,3,0,1.5,45,5,4,1,9,72,90,0,9,50,16,8,1.25,1
2017,Tajikistan,1,0,1,0,1,145,1,1,0,2,90,90,0,0,0,0,0,1,1
2017,Macau,2,1,0,1,1.5,116,3,5,-2,8,60,36,0,2,50,0,0,1.5,2.5
2017,Palestine,2,2,0,0,3,43,3,0,3,3,60,0,2,0,0,0,0,1.5,0
2017,Oman,2,1,1,0,2,88,3,1,2,4,60,180,1,5,50,16,3,1.5,0.5
2017,North Korea,1,0,1,0,1,135,2,2,0,4,45,45,0,4,50,10,4,2,2
2017,Maldives,1,0,0,1,0,164,1,2,-1,3,90,45,0,0,0,0,0,1,2
2017,Mongolia,2,0,0,2,0,160,2,7,-5,9,90,26,0,0,0,0,0,1,3.5
2017,Lebanon,1,1,0,0,3,97,1,0,1,1,90,0,1,7,57,13,6,1,0
2017,Malaysia,3,0,1,2,0.33,142,1,3,-2,4,273,90,1,2,50,8,3,0.33,1
2017,Turkmenistan,1,0,0,1,0,163,1,2,-1,3,90,45,0,0,0,0,0,1,2
2017,Brunei Darussalam,1,1,0,0,3,114,4,0,4,4,23,0,1,0,0,0,0,4,0
2017,Iraq,5,3,2,0,2.2,9,5,2,3,7,90,225,3,0,0,0,0,1,0.4
2017,Iran,6,4,1,1,2.17,3,8,4,4,12,68,134,2,12,50,38,15,1.33,0.67
2017,Philippines,5,1,1,3,0.8,85,4,13,-9,17,113,35,1,15,50,30,19,0.8,2.6
2017,Cambodia,4,0,0,4,0,165,5,14,-9,19,72,26,0,0,0,0,0,1.25,3.5
2017,Yemen,1,0,0,1,0,166,0,1,-1,1,0,90,0,0,0,0,0,0,1
2017,UAE,3,2,0,1,2,42,5,1,4,6,54,273,2,0,0,0,0,1.67,0.33
2017,Vietnam,1,0,1,0,1,138,1,1,0,2,90,90,0,0,0,0,0,1,1
2017,Thailand,3,2,0,1,2,44,4,3,1,7,68,90,1,9,50,8,4,1.33,1
2017,Singapore,6,0,2,4,0.33,130,4,14,-10,18,134,39,0,15,45,27,11,0.67,2.33
2017,Uzbekistan,4,2,1,1,1.75,34,9,3,6,12,40,120,2,12,50,24,13,2.25,0.75
2017,Laos,6,1,0,5,0.5,117,4,17,-13,21,134,32,0,17,47,34,16,0.67,2.83
2017,Timor-Leste,3,1,0,2,1,118,3,5,-2,8,90,54,1,7,50,13,7,1,1.67
2017,Hong Kong,6,2,2,2,1.33,32,9,7,2,16,60,77,3,15,51,55,27,1.5,1.17
2017,South Korea,5,1,2,2,1,63,6,9,-3,15,75,50,1,21,52,27,15,1.2,1.8
2017,Kuwait,1,0,1,0,1,146,0,0,0,0,0,0,1,3,50,7,5,0,0
2017,Kyrgyzstan,3,1,0,2,1,120,3,9,-6,12,90,30,1,6,50,6,3,1,3
2017,Myanmar,5,3,1,1,2,18,8,6,2,14,56,75,1,4,50,8,3,1.6,1.2
2017,Nepal,1,0,0,1,0,178,0,2,-2,2,0,45,0,0,0,0,0,0,2
2017,Ivory Coast,2,1,0,1,1.5,121,2,5,-3,7,90,36,1,12,50,21,12,1,2.5
2017,Argentina,4,3,0,1,2.25,21,10,4,6,14,36,90,3,33,58,71,36,2.5,1
2017,Russia,8,2,4,2,1.25,13,15,13,2,28,48,55,1,28,46,73,35,1.88,1.63
2017,Uruguay,4,0,1,3,0.25,154,2,8,-6,10,180,45,1,11,51,30,15,0.5,2
2017,Ecuador,3,2,1,0,2.33,35,7,2,5,9,39,134,1,22,50,39,19,2.33,0.67
2017,Ghana,2,0,0,2,0,162,1,3,-2,4,180,60,0,7,50,11,8,0.5,1.5
2017,Brazil,5,3,1,1,2,12,8,2,6,10,56,225,3,13,52,52,25,1.6,0.4
2017,Nigeria,2,1,1,0,2,77,5,3,2,8,36,60,0,6,43,17,10,2.5,1.5
2017,USA,5,2,3,0,1.8,22,5,3,2,8,90,150,2,22,48,45,20,1,0.6
2017,Honduras,3,1,1,1,1.33,75,4,3,1,7,68,90,1,5,50,7,2,1.33,1
2017,Cameroon,3,1,0,2,1,113,2,6,-4,8,134,45,1,4,50,19,10,0.67,2
2017,Mexico,7,5,1,1,2.29,1,12,7,5,19,53,90,3,18,55,49,25,1.71,1
2017,Algeria,3,3,0,0,3,24,8,2,6,10,34,134,1,11,50,23,8,2.67,0.67
2017,Chile,3,1,1,1,1.33,73,6,4,2,10,45,68,1,18,50,39,18,2,1.33
2017,Colombia,5,2,1,2,1.4,33,11,5,6,16,41,90,2,13,50,18,10,2.2,1
2017,Costa Rica,2,0,0,2,0,169,0,6,-6,6,0,30,0,8,48,14,8,0,3
2017,Senegal,5,3,2,0,2.2,10,7,2,5,9,64,225,3,5,50,14,7,1.4,0.4
2017,Kenya,5,1,2,2,1,66,5,6,-1,11,90,75,0,6,50,14,5,1,1.2
2017,Central African Republic,2,0,0,2,0,171,1,5,-4,6,180,36,0,0,0,0,0,0.5,2.5
2017,Canada,5,3,1,1,2,19,9,5,4,14,50,90,1,11,50,40,17,1.8,1
2017,South Africa,3,1,1,1,1.33,81,4,3,1,7,68,90,1,0,0,0,0,1.33,1
2017,Guinea,3,1,1,1,1.33,84,5,5,0,10,54,54,0,6,50,11,7,1.67,1.67
2017,Haiti,2,1,1,0,2,72,4,3,1,7,45,60,1,3,50,9,5,2,1.5
2017,Jamaica,5,2,0,3,1.2,41,4,7,-3,11,113,64,1,12,50,28,12,0.8,1.4
2017,Curaçao,4,1,2,1,1.25,62,4,4,0,8,90,90,1,1,50,8,2,1,1
2017,Bolivia,2,2,0,0,3,61,4,2,2,6,45,90,1,11,50,15,6,2,1
2017,Uganda,3,0,2,1,0.67,128,1,3,-2,4,273,90,1,4,50,14,6,0.33,1
2017,Turks and Caicos Islands,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Barbados,4,1,0,3,0.75,95,5,8,-3,13,72,45,0,3,50,4,2,1.25,2
2017,Angola,2,0,1,1,0.5,147,0,2,-2,2,0,90,1,0,0,0,0,0,1
2017,Lesotho,4,2,1,1,1.75,38,3,2,1,5,120,180,2,0,0,0,0,0.75,0.5
2017,Libya,3,0,2,1,0.67,132,2,3,-1,5,134,90,1,6,50,14,3,0.67,1
2017,Botswana,4,1,1,2,1,71,2,4,-2,6,180,90,2,0,0,0,0,0.5,1
2017,Burkina Faso,6,0,2,4,0.33,129,4,11,-7,15,134,49,0,1,50,7,2,0.67,1.83
2017,Peru,2,2,0,0,3,60,4,1,3,5,45,180,1,12,50,22,11,2,0.5
2017,Comoros,3,1,1,1,1.33,74,2,3,-1,5,134,90,1,0,0,0,0,0.67,1
2017,Dominica,2,1,1,0,2,78,3,2,1,5,60,90,0,0,0,0,0,1.5,1
2017,Dominican Republic,2,2,0,0,3,59,4,0,4,4,45,0,2,0,0,0,0,2,0
2017,Paraguay,3,0,0,3,0,173,1,8,-7,9,273,34,0,4,50,15,4,0.33,2.67
2017,Tanzania,4,2,2,0,2,28,6,3,3,9,60,120,1,4,50,7,3,1.5,0.75
2017,Togo,7,3,1,3,1.43,15,10,6,4,16,63,105,4,4,50,7,2,1.43,0.86
2017,Morocco,5,4,0,1,2.4,7,8,3,5,11,56,150,3,10,50,32,16,1.6,0.6
2017,Egypt,2,2,0,0,3,57,4,0,4,4,45,0,2,5,50,9,3,2,0
2017,Tunisia,4,1,0,3,0.75,105,2,3,-1,5,180,120,1,16,50,32,15,0.5,0.75
2017,Trinidad and Tobago,6,1,3,2,1,56,9,10,-1,19,60,54,1,21,50,42,17,1.5,1.67
2017,Bermuda,3,1,0,2,1,110,6,8,-2,14,45,34,0,0,0,0,0,2,2.67
2017,Mauritania,7,2,0,5,0.86,55,4,10,-6,14,158,63,1,4,50,9,8,0.57,1.43
2017,Mauritius,4,0,1,3,0.25,148,3,12,-9,15,120,30,0,0,0,0,0,0.75,3
2017,Namibia,1,1,0,0,3,108,3,1,2,4,30,90,0,0,0,0,0,3,1
2017,Panama,3,1,1,1,1.33,82,7,3,4,10,39,90,1,4,44,13,4,2.33,1
2017,Sierra Leone,1,0,0,1,0,175,0,1,-1,1,0,90,0,0,0,0,0,0,1
2017,St. Kitts and Nevis,6,2,2,2,1.33,29,5,11,-6,16,108,49,1,8,50,21,9,0.83,1.83
2017,Mali,1,1,0,0,3,91,2,1,1,3,45,90,0,0,0,0,0,2,1
2017,Malawi,3,1,2,0,1.67,64,3,2,1,5,90,134,1,0,0,0,0,1,0.67
2017,Madagascar,1,0,1,0,1,136,1,1,0,2,90,90,0,0,0,0,0,1,1
2017,New Zealand,3,0,0,3,0,176,1,4,-3,5,273,68,0,5,50,11,6,0.33,1.33
2017,Nicaragua,6,0,1,5,0.17,140,2,10,-8,12,273,54,1,5,50,24,12,0.33,1.67
2017,Equatorial Guinea,2,1,0,1,1.5,106,4,3,1,7,45,60,0,0,0,0,0,2,1.5
2017,New Caledonia,5,1,1,3,0.8,87,7,10,-3,17,64,45,0,0,50,2,2,1.4,2
2017,Zambia,4,1,3,0,1.5,54,2,1,1,3,180,360,3,0,0,0,0,0.5,0.25
2017,Zimbabwe,3,0,1,2,0.33,137,1,4,-3,5,273,68,1,0,0,0,0,0.33,1.33
2017,Gambia,2,2,0,0,3,53,3,1,2,4,60,180,1,0,0,0,0,1.5,0.5
2017,Congo DR,2,1,0,1,1.5,100,3,2,1,5,60,90,1,9,50,9,4,1.5,1
2017,Fiji,7,3,3,1,1.71,5,11,5,6,16,57,127,3,10,45,13,10,1.57,0.71
2017,Sudan,1,0,0,1,0,177,1,2,-1,3,90,45,0,0,0,0,0,1,2
2017,Cape Verde,1,1,0,0,3,96,2,0,2,2,45,0,1,2,50,7,2,2,0
2017,Benin,7,2,4,1,1.43,17,8,7,1,15,79,90,1,6,50,7,4,1.14,1
2017,Liberia,1,1,0,0,3,92,1,0,1,1,90,0,1,0,0,0,0,1,0
2017,Niger,2,1,0,1,1.5,124,2,2,0,4,90,90,1,0,0,0,0,1,1
2017,Djibouti,2,0,0,2,0,161,0,8,-8,8,0,23,0,0,0,0,0,0,4
2017,Guinea-Bissau,2,0,0,2,0,158,1,4,-3,5,180,45,0,0,0,0,0,0.5,2
2017,Ethiopia,2,0,1,1,0.5,141,0,2,-2,2,0,90,1,0,0,0,0,0,1
2017,Burundi,3,2,0,1,2,50,9,2,7,11,30,134,2,0,0,0,0,3,0.67
2017,Gabon,4,0,3,1,0.75,107,2,3,-1,5,180,120,2,6,50,4,3,0.5,0.75
2017,Rwanda,1,1,0,0,3,101,2,1,1,3,45,90,0,0,0,0,0,2,1
2017,Congo,3,0,1,2,0.33,149,2,5,-3,7,134,54,0,0,0,0,0,0.67,1.67
2017,Mozambique,3,2,1,0,2.33,39,4,1,3,5,68,273,2,0,0,0,0,1.33,0.33
2017,Puerto Rico,1,0,1,0,1,144,0,0,0,0,0,0,1,3,57,11,7,0,0
2017,Solomon Islands,6,2,2,2,1.33,31,12,5,7,17,45,108,3,1,49,16,7,2,0.83
2017,Guyana,2,0,1,1,0.5,139,2,3,-1,5,90,60,0,2,43,16,7,1,1.5
2017,Grenada,7,1,3,3,0.86,47,8,13,-5,21,79,48,1,2,50,11,4,1.14,1.86
2017,Venezuela,3,0,2,1,0.67,131,2,3,-1,5,134,90,0,5,50,35,16,0.67,1
2017,Vanuatu,5,3,1,1,2,20,11,5,6,16,41,90,1,0,0,0,0,2.2,1
2017,St. Vincent and the Grenadines,1,0,0,1,0,156,1,2,-1,3,90,45,0,0,0,0,0,1,2
2017,St. Lucia,2,1,0,1,1.5,115,2,3,-1,5,90,60,0,0,0,0,0,1,1.5
2017,Tonga,4,0,0,4,0,157,2,21,-19,23,180,17,0,0,0,0,0,0.5,5.25
2017,El Salvador,4,1,2,1,1.25,65,4,6,-2,10,90,60,1,8,50,25,14,1,1.5
2017,Indonesia,4,2,1,1,1.75,36,5,4,1,9,72,90,2,20,52,44,22,1.25,1
